Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
67	Town	twn376	Child - Girl, Orange Halter Top with Flowers, Red Short Legs, Medium Nougat Hair, Freckles	?	3.55
67	Town	twn377	Fairground Carousel Rider - Female, Dark Azure and White Striped Shirt with Red Scarf, Green Legs, Reddish Brown Ponytail	2019	3.67
971	The LEGO Movie 2	tlm207	Lucy Wyldstyle with Hood Folded Down, Raised Eyebrows / Furious	2019	4
67	Town	twn378	Male with Blue Jacket over Dark Red V-Neck Sweater and Reddish Brown Legs	2019	3.62
971	The LEGO Movie 2	tlm208	Emmet - Lopsided Smile, Eyebrows / Scared, Dark Blue Uniform	2019	3.4
971	The LEGO Movie 2	tlm209	Rex Dangervest - Angry / Confused with Jet Pack	2019	5
842	SPEED CHAMPIONS	sc078	1974 Porsche 911 Turbo 3.0 Driver	2019	3.69
771	Friends	frnd0330	Friends Stephanie - Bright Pink Layered Skirt, Magenta and Medium Blue Swimsuit Top, Sunglasses	2019	3.4
771	Friends	frnd0331	Friends Andrea - White Skirt, Dark Turquoise and Gold Swimsuit Tube Top, Flower	2019	3.52
850	Jurassic World / Legend of Isla Nublar	jw052	Claire Dearing - Sand Green Shirt	2019	4
850	Jurassic World / Legend of Isla Nublar	jw053	Danny Nedermeyer - Flower Shirt	2019	4
817	LEGO Ideas (CUUSOO)	idea053	Mom, Freckles, Medium Nougat Jacket, Dark Brown Hair Swept Left Tousled	2019	3.5
817	LEGO Ideas (CUUSOO)	idea052	Dad, Stubble, Shirt with Dark Green Collar, Medium Nougat Hair Spiked	2019	3.6
817	LEGO Ideas (CUUSOO)	idea055	Child - Boy, Dark Red Jacket, Dark Tan Short Legs, Dark Orange Tousled Hair, Glasses	2019	3.7
817	LEGO Ideas (CUUSOO)	idea054	Child - Girl, Dark Tan Vest over Dark Azure Shirt, Dark Brown Short Legs, Dark Blue Cap with Dark Orange Ponytail, Freckles	2019	4
759	NINJAGO / Legacy	njo0551	Cole - Legacy, Sons of Garmadon Robe	2019	3.9
771	Friends	gen134	Skeleton - Standard Skull, Bent Arms Vertical Grip, White Chef Toque	2019	3.05
771	Friends	gen135	Skeleton - Standard Skull, Bent Arms Vertical Grip, Black Bicorne Hat with Skull and Crossbones, White Plume	2019	3.07
771	Friends	frnd0335	Friends Chloe - Dark Pink and White Swimsuit Top, Bright Green Mermaid Hips and Tail	2019	3.35
771	Friends	frnd0336	Friends Zack - Dark Red Cropped Trousers Large Pockets, Red and White Striped Shirt, Pirate Tricorne Hat, White Plume	2019	3.37
771	Friends	frnd0332	Friends Olivia (Nougat) - Dark Pink Skirt and Dark Blue Leggings, Dark Pink Top, Blue Jacket, Bow	2019	3.35
771	Friends	frnd0334	Friends Stephanie - Yellow Skirt, Medium Azure and White Top, Sunglasses	2019	3.4
771	Friends	frnd0333	Friends Emma - Light Aqua Layered Skirt, Light Aqua and Bright Pink Scallop Top, Sunglasses	2019	3.18
1042	Hidden Side	hs016	Mr. Clarke	2019	3.51
1042	Hidden Side	hs011	Parker L. Jackson - Denim Jacket with Beanie (Smile / Grumpy)	2019	4
1042	Hidden Side	hs014	Parker L. Jackson - Denim Jacket with Beanie (Open Mouth Smile / Scared)	2019	4
1042	Hidden Side	hs012	Nanna	2019	3
1042	Hidden Side	hs013	Bill	2019	3
1042	Hidden Side	hs009	Jack Davids - White Hoodie with Cap and Hood (Lopsided Smile / Scared)	2019	4
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo0552	Pyro Slayer with Neck Bracket	2019	5
1042	Hidden Side	hs015	Rose Davids	2019	4
1042	Hidden Side	hs010	Douglas Elton / El Fuego - Coveralls with Helmet and Cape	2019	4
771	Friends	frnd0337	Friends Mia - Lime Cropped Trousers,  Medium Blue Top with 3 Butterflies, Lavender Ski Helmet with Dark Red Hair, Life Jacket	2019	3.5
1042	Hidden Side	hs017	Wade	2019	3
227	Harry Potter / Goblet of Fire	hp194	Baby / Infant - with Stud Holder on Back with White Evil Face Pattern (Baby Lord Voldemort)	2019	0.6
1042	Hidden Side	hs018	Jack Davids - Red Jacket with Cap and Hood (Lopsided Smile / Scared)	2019	4
227	Harry Potter / Goblet of Fire	hp199	Statue - Tom Riddle Grave	2019	6.3
227	Harry Potter / Goblet of Fire	hp195	Harry Potter - Tournament Uniform Paneled Shirt, Detailed, Medium Legs	2019	3.6
227	Harry Potter / Goblet of Fire	hp197	Lord Voldemort - White Head, Black Skirt, Smile with Teeth	2019	3.4
227	Harry Potter / Goblet of Fire	hp196	Peter Pettigrew (Wormtail) - Black Suit, Light Bluish Gray Right Hand	2019	3.6
227	Harry Potter / Goblet of Fire	hp198	Death Eater - Wizard Hat	2019	3.9
850	Jurassic World / Legend of Isla Nublar	jw054	Sinjin Prescott - Backpack	2019	4.35
771	Friends	frnd0338	Friends Andrea - Dark Blue Skirt, Metallic Light Blue Vest over Magenta Top, Sunglasses	2019	3.42
167	DUPLO / Toy Story	47394pb274	Duplo Figure Lego Ville, Male, Buzz Lightyear with Detailed Suit (6259426)	2019	15.6
167	DUPLO / Toy Story	47394pb275	Duplo Figure Lego Ville, Male, Woody with Open Mouth Pattern (6269893)	2019	16.8
167	DUPLO / DUPLO, Train	47394pb046a	Duplo Figure Lego Ville, Male Train Conductor, Black Legs, Blue Jacket with Tie, Nougat Hands, Red Hat, Smile with Teeth	?	15.93
1042	Hidden Side	hs019	Parker L. Jackson - Black Top with Beanie (Smile / Grumpy)	2019	4
746	Collectible Minifigures / Series 19 Minifigures	col341	Video Game Champ, Series 19 (Minifigure Only without Stand and Accessories)	2019	3.7
746	Collectible Minifigures / Series 19 Minifigures	col342	Shower Guy, Series 19 (Minifigure Only without Stand and Accessories)	2019	4.04
746	Collectible Minifigures / Series 19 Minifigures	col343	Fright Knight, Series 19 (Minifigure Only without Stand and Accessories)	2019	4.83
746	Collectible Minifigures / Series 19 Minifigures	col344	Monkey King, Series 19 (Minifigure Only without Stand and Accessories)	2019	4.63
746	Collectible Minifigures / Series 19 Minifigures	col345	Programmer, Series 19 (Minifigure Only without Stand and Accessories)	2019	4.19
746	Collectible Minifigures / Series 19 Minifigures	col347	Mummy Queen, Series 19 (Minifigure Only without Stand and Accessories)	2019	3.73
746	Collectible Minifigures / Series 19 Minifigures	col348	Jungle Explorer, Series 19 (Minifigure Only without Stand and Accessories)	2019	5.03
746	Collectible Minifigures / Series 19 Minifigures	col349	Fire Fighter, Series 19 (Minifigure Only without Stand and Accessories)	2019	3.94
746	Collectible Minifigures / Series 19 Minifigures	col350	Dog Sitter, Series 19 (Minifigure Only without Stand and Accessories)	2019	3.95
746	Collectible Minifigures / Series 19 Minifigures	col351	Pizza Costume Guy, Series 19 (Minifigure Only without Stand and Accessories)	2019	6.49
746	Collectible Minifigures / Series 19 Minifigures	col352	Galactic Bounty Hunter, Series 19 (Minifigure Only without Stand and Accessories)	2019	4.27
746	Collectible Minifigures / Series 19 Minifigures	col353	Gardener, Series 19 (Minifigure Only without Stand and Accessories)	2019	4.1
746	Collectible Minifigures / Series 19 Minifigures	col354	Rugby Player, Series 19 (Minifigure Only without Stand and Accessories)	2019	3.55
746	Collectible Minifigures / Series 19 Minifigures	col355	Fox Costume Girl, Series 19 (Minifigure Only without Stand and Accessories)	2019	4.59
746	Collectible Minifigures / Series 19 Minifigures	col356	Bear Costume Guy, Series 19 (Minifigure Only without Stand and Accessories)	2019	4.03
746	Collectible Minifigures / Series 19 Minifigures	col357	Mountain Biker, Series 19 (Minifigure Only without Stand and Accessories)	2019	4
67	Town	chef026	Chef - Black Legs, Open Mouth Smile, Hair in Bun, 'LEGO HOUSE Home of the Brick' on Back, Female	2019	3.5
1042	Hidden Side	hs020	Paul	2019	3.69
1042	Hidden Side	hs021	Ms. Santos	2019	4.35
1042	Hidden Side	hs022	Chuck	2019	3.72
878	Disney	dis042	Mickey Mouse - Blue Overalls, Red Bandana	2019	4.99
878	Disney	dis043	Minnie Mouse - Red Polka Dot Skirt	2019	5.9
878	Disney	dis044	Goofy - Turtleneck Top and Bright Light Orange Vest	2019	4.46
878	Disney	dis045	Chip - Dark Blue Suit	2019	4.04
878	Disney	dis046	Dale - Dark Blue Vest	2019	4.05
771	Friends	frnd0339	Friends Zobo the Robot - Roller Skate and Trans-Yellow Round Tile	2018	1.9
1197	BrickLink Designer Program	adp004	Bikes! Man	2019	3.55
1197	BrickLink Designer Program	adp005	Bikes! Woman	2019	3.84
67	Town / City / Traffic	cty1072	Mechanic Female, Medium Blue Shirt and Blue Overalls, Dark Orange Ponytail	2019	3
67	Town / City / Traffic	cty1073	Sports Car Driver, Light Bluish Gray Hoodie with Dark Red Shirt, Tan Hair Swept Back Tousled	2019	3
67	Town / City / Traffic	cty1074	Harl Hubbs - Utility Belt	2019	3
67	Town / City / Traffic	cty1075	Gas Station Worker	2019	3
746	Collectible Minifigures / Series 19 Minifigures	col346	Robot Dog	2019	1.39
67	Town / City / Space Exploration	cty1076	Astronaut - Male, White Spacesuit with Orange Lines, Thin Grin	2019	4.9
67	Town / City / Space Exploration	cty1077	City Space Robot, Treadwell, Medium Azure Eyes	2019	3.1
65	Star Wars / Star Wars Episode 8	sw1039	Luke Skywalker, Old (Dark Brown Robe)	2019	3.74
65	Star Wars / Star Wars Other	sw1040	Festive Gonk Droid (GNK Power Droid)	2019	7.76
67	Town	twn192a	Chef - White Torso with 8 Buttons, Light Bluish Gray Wrinkles, WITH Back Print, White Legs, Standard Grin	2014	3.92
227	Harry Potter / Goblet of Fire	hp201	Madame Olympe Maxime - Dark Red Dress	2019	5
227	Harry Potter / Goblet of Fire	hp200	Rubeus Hagrid - Reddish Brown Topcoat with Buttons	2019	7
227	Harry Potter / Goblet of Fire	hp202	Fleur Delacour - Bright Light Blue Robe, Smiling / Surprised	2019	4
227	Harry Potter / Goblet of Fire	hp203	Gabrielle Delacour	2019	3
167	DUPLO / DUPLO, Town / Construction	47394pb156a	Duplo Figure Lego Ville, Male, Dark Bluish Gray Legs, Orange Vest with Zipper and Pockets, Orange Construction Helmet, Oval Eyes (6273398)	2015	14.55
771	Friends	frnd0340	Friends Zobo the Robot - Santa	2019	3
771	Friends	frnd0341	Friends Zobita the Robot - Chef	2019	3
771	Friends	frnd0342	Friends Mia - Dark Blue Trousers, Patterned Top	2019	3
390	Holiday & Event / Christmas	hol160	Snowman with 2 x 2 Round Brick as Legs	2019	5
167	DUPLO / Disney / Disney Princess / Frozen	47394pb276	Duplo Figure Lego Ville, Disney Princess, Anna (6269882)	2019	21
167	DUPLO / Disney / Disney Princess / Frozen	47394pb277	Duplo Figure Lego Ville, Disney Princess, Elsa, Medium Azure Legs (6269877)	2019	19.43
167	DUPLO / Disney / Disney Princess / Frozen	dupsnowman01	Duplo Figure, Disney Princess, Olaf (6263019)	2019	8.72
67	Town / City / Recreation	cty1078	Ski Patrol Member - Male, Dark Blue Helmet	2019	8.86
67	Town / City / Recreation	cty1079	Ski Patrol Member - Female, Dark Blue Helmet	2019	8.86
67	Town / City / Recreation	cty1080	Girl - Dark Azure Jacket, Medium Lavender Short Legs, Ushanka Hat	2019	3.61
67	Town / City / Recreation	cty1081	Boy - Dark Purple Jacket, Dark Bluish Gray Short Legs, Dark Azure Beanie	2019	3.22
67	Town / City / Recreation	cty1082	Helicopter Pilot - Dark Tan Vest Over Dark Azure Shirt, White Helmet	2019	3.66
67	Town / City / Recreation	cty1083	Ski Patrol Member - Female, Red Jacket, Dark Blue Cap, Ponytail	2019	3.82
67	Town / City / Recreation	cty1084	Hot Drinks Stand Clerk - Female, Dark Tan Sweater, Scarf, Ponytail	2019	3.85
67	Town / City / Recreation	cty1085	Customer - Female, Medium Nougat Jacket, Light Bluish Gray Legs, Dark Bluish Gray Beanie, Orange Scarf	2019	3.78
67	Town / City / Recreation	cty1086	Ski Shop Clerk - Male, Green Jacket over Raccoon Shirt, Black Hair	2019	3.51
67	Town / City / Recreation	cty1087	Snowboarder - Male, Medium Blue Jacket, Light Bluish Gray Sports Helmet	2019	3.36
67	Town / City / Recreation	cty1088	Skier - Female, Bright Light Blue Hoodie, Medium Azure Ski Helmet, Ponytail	2019	3.78
390	Holiday & Event / Christmas	hol161	Snowman - Black Wizard / Witch hat, Orange Scarf	2019	5
227	Harry Potter	hp204	Statue - Hogwarts Architect (Monochrome)	2019	4
390	Holiday & Event / Christmas	hol162	Sweeper - Medium Blue Jacket with Pockets, Fur-Lined Hood	2019	4
390	Holiday & Event / Christmas	hol163	Boy - Freckles, Green Sweater, Tan Short Legs, Blue Cap with Tiny Yellow Propeller	2019	3
390	Holiday & Event / Christmas	hol165	Grandmother - Dark Tan Fair Isle Sweater, Tan Legs, Nougat Hair, Glasses	2019	3
390	Holiday & Event / Christmas	hol166	Snowmobile Driver - Male, Tan Knit Sweater, White Legs, Dark Bluish Gray Hair	2019	3
65	Star Wars / Star Wars Episode 4/5/6	sw1043	Imperial Officer (Junior Lieutenant / Lieutenant) - Dual Molded Legs	2019	3.5
65	Star Wars / Star Wars Episode 4/5/6	sw1044	Imperial Crew - Dark Bluish Gray Cap, Printed Arms	2019	3.5
227	Harry Potter	hp205	Professor Filius Flitwick - Light Bluish Gray Vest	2019	3
227	Harry Potter	hp206	Harry Potter - Dark Blue Sweater with Letter H, Tan Short Legs	2019	3
227	Harry Potter	hp152a	Professor Minerva McGonagall - Single Sided Head	2019	4.26
227	Harry Potter	hp207	Ron Weasley - Dark Red Sweater with Letter R	2019	3
227	Harry Potter	hp208	Hermione Granger - Hogwarts Robe Clasped with Gryffindor Shield, Black Short Legs	2019	3
167	DUPLO / Disney / Disney Junior / Mickey	47394pb278	Duplo Figure Lego Ville, Mickey Mouse, Red Pants and Scarf (6263148 / 6269879)	2019	15.7
65	Star Wars / Star Wars Episode 4/5/6	sw1041	Gonk Droid (GNK Power Droid), Dark Turquoise	2019	8.2
65	Star Wars / Star Wars Episode 4/5/6	sw1042	Mouse Droid (MSE-6-series Repair Droid) - Sloped Sides	2019	3.1
167	DUPLO / Disney / Disney Junior / Mickey	47394pb279	Duplo Figure Lego Ville, Goofy, Orange Sweater, Blue Legs (6263058)	2019	14.3
167	DUPLO	47394pb023a	Duplo Figure Lego Ville, Male, Blue Legs, Tan Top with Buttons and Rag in Pocket, Black Hair, Nougat Hands (Mechanic)	2004	15.5
1042	Hidden Side	hs023	Paola	2019	3.9
1042	Hidden Side	hs024	Rocky	2019	3.6
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo0553	Pyro Whipper	2019	4
759	NINJAGO / Legacy	njo0554	Wyplash (Skulkin) - Legacy, Rounded Rib Cage	2019	2.8
759	NINJAGO / Hunted	njo0555	Wu Teen (Sensei Wu), White Training Gi	2019	3.84
48	Belville	belvfairy10	Belville Fairy (Millimy) - Pink with Stars Pattern (4119534)	1999	3.66
817	LEGO Ideas (CUUSOO)	idea056	Ross Geller	2019	3.63
817	LEGO Ideas (CUUSOO)	idea057	Monica Geller	2019	3.85
817	LEGO Ideas (CUUSOO)	idea058	Chandler Bing	2019	3.53
817	LEGO Ideas (CUUSOO)	idea059	Rachel Green	2019	3.95
817	LEGO Ideas (CUUSOO)	idea060	Joey Tribbiani	2019	3.5
817	LEGO Ideas (CUUSOO)	idea061	Phoebe Buffay	2019	3.93
817	LEGO Ideas (CUUSOO)	idea062	Gunther	2019	3.39
390	Holiday & Event / Christmas	hol168	Gingerbread Woman	2019	4.23
390	Holiday & Event / Christmas	hol169	Gingerbread Man - Moustache	2019	3.45
67	Town / City	cty1089	Pizza Delivery Guy - Hooded Sweatshirt, Dark Blue Legs, Black Helmet	2019	3.6
1042	Hidden Side	hs025	Dwayne	2019	3.4
1042	Hidden Side	hs026	Joey	2019	3.4
273	BIONICLE / Visorak	51991e2	Bionicle Mini - Visorak Suukorak (Glow in the Dark Left Side) (4282757)	2005	1.27
273	BIONICLE / Visorak	51991e1	Bionicle Mini - Visorak Suukorak (Glow in the Dark Right Side) (4282757)	2005	1.33
1197	BrickLink Designer Program	adp006	Carnival Boy	2019	3.01
1197	BrickLink Designer Program	adp007	Carnival Man	2019	3.54
1197	BrickLink Designer Program	adp008	Carnival Woman	2019	3.86
34	Space / Classic Space	sp052a	Classic Space - White with Blue Jet Pack	1985	4.91
65	Star Wars / Star Wars Episode 4/5/6	sw1046	Obi-Wan Kenobi (Old, Standard Cape, Hood Basic)	2019	4
65	Star Wars / Star Wars Episode 9	sw1047	Temmin 'Snap' Wexley - Medium Nougat Lines Under Eyes and Chin	2019	3.8
65	Star Wars / Star Wars Episode 9	sw1048	Lieutenant Connix	2019	3.6
65	Star Wars / Star Wars Episode 9	sw1049	Poe Dameron (White Shirt)	2019	3.5
65	Star Wars / Star Wars Episode 9	sw1050	Zorii Bliss	2019	4.1
65	Star Wars / Star Wars Episode 9	sw1051	D-O	2019	0.7
65	Star Wars / Star Wars Episode 9	sw1052	Astromech Droid, K3-R1	2019	4.4
65	Star Wars / Star Wars Episode 9	sw1053	First Order Snowtrooper with Cape	2019	4.2
65	Star Wars / Star Wars Episode 9	sw1054	Rey - White Tied Robe	2019	3.6
65	Star Wars / Star Wars Episode 9	sw1055	First Order Jet Trooper	2019	4.6
65	Star Wars / Star Wars Episode 9	sw1056	First Order Treadspeeder Driver	2019	4.1
65	Star Wars / Star Wars The Mandalorian	sw1057	The Mandalorian / Din Djarin / 'Mando' - Brown Durasteel Armor	2019	3.7
65	Star Wars / Star Wars The Mandalorian	sw1058	Carasynthia 'Cara' Dune	2019	3.8
65	Star Wars / Star Wars The Mandalorian	sw1059	Klatooinian Raider with Armor Neck	2019	3.3
65	Star Wars / Star Wars The Mandalorian	sw1060	Klatooinian Raider with Helmet	2019	3.8
65	Star Wars / Star Wars Episode 9	sw1061	Supreme Leader Kylo Ren (Cape)	2019	4
65	Star Wars / Star Wars Episode 9	sw1062	General Pryde	2019	3.3
65	Star Wars / Star Wars Episode 9	sw1063	Knight of Ren (Ap'lek)	2019	4.1
65	Star Wars / Star Wars Episode 9	sw1064	Knight of Ren (Ushar)	2019	3.9
65	Star Wars / Star Wars Episode 9	sw1065	Sith Trooper - Episode 9	2019	4.1
65	Star Wars / Star Wars Episode 9	sw1066	Finn - Medium Nougat Jacket, Dark Blue Legs with Holster	2019	3.6
65	Star Wars / Star Wars Episode 9	sw1067	Lando Calrissian, Old (Cape with Collar)	2019	3.8
65	Star Wars / Star Wars Episode 9	sw1068	Boolio	2019	3.6
65	Star Wars / Star Wars Episode 4/5/6	sw1045	Imperial Gunner - Helmet with White Imperial Logo, Light Nougat Head	2019	3.95
1042	Hidden Side	hs027	Chef Enzo	2019	3.36
1042	Hidden Side	hs028	Ronny	2019	3.59
1042	Hidden Side	hs029	Sally	2019	3.66
878	Disney / Disney Princess / Frozen / Frozen II	dp069	Elsa - Glitter Cape with Two Tails, Medium Blue Skirt with White Shoes, Lopsided Grin	2019	3.17
878	Disney / Disney Princess / Frozen / Frozen II	dp070	Anna - White Dress, Tan Shrug, Bow	2019	3.12
878	Disney / Disney Princess / Frozen / Frozen II	dp071	Elsa - Lavender and Medium Lavender Dress	2019	3.02
878	Disney / Disney Princess / Frozen / Frozen II	dp072	Kristoff - Black Tunic, Dark Orange Shirt, Dark Tan Boots	2019	3.12
878	Disney / Disney Princess / Frozen / Frozen II	dp073	Anna - Black Dress, Magenta and Dark Purple Cape, Wide Smile	2019	3.74
878	Disney / Disney Princess / Frozen / Frozen II	dp074	Olaf - Mini Doll Body, Metallic Light Blue Snowflakes	2019	2.73
878	Disney / Disney Princess / Frozen / Frozen II	dp075	Lieutenant Matthias - Sand Green Uniform	2019	3.03
878	Disney / Disney Princess / Frozen	dp076	Elsa - Medium Blue Long Narrow Cape with Snowflakes, Lavender Sleeves	2019	3.35
390	Holiday & Event / Christmas	hol170	Snowman with 2 x 2 Truncated Cone as Legs	2019	2.77
67	Town / City / Police	cty1090	Police - City Officer Female, Bright Light Blue Shirt with Badge and Radio, Dark Blue Legs, Dark Blue Cap with Dark Orange Ponytail, Sunglasses	2019	3.8
817	LEGO Ideas (CUUSOO)	idea063	Paleontologist	2019	3.6
817	LEGO Ideas (CUUSOO)	idea064	LEGO Sapiens	2019	3
9	Castle	cas553	Peasant - Blue Legs, Black Hood, D-Basket	1988	4.29
975	Overwatch	ow015	Hammond	2019	1.55
572	LEGOLAND Parks	LLP010	Child - Girl, Bright Pink Striped Shirt with Cat Head, Medium Lavender Short Legs, Medium Nougat Ponytail, Freckles	2019	3.3
572	LEGOLAND Parks	LLP007	LEGOLAND Park Boy with Reddish Brown Hair, Hoodie with Zipper over Lime and Green Striped Shirt and Green Legs	2019	3.4
572	LEGOLAND Parks	LLP016	LEGOLAND Park Worker Male with Glasses, Dark Blue Hat, Red Polo Shirt with 'LEGOLAND' on Back and Dark Blue Legs	2019	3.3
572	LEGOLAND Parks	LLP014	LEGOLAND Park Visitor - Male, Lime Sleeveless Hoodie, Dark Green Legs, Black Hair	2019	3.4
572	LEGOLAND Parks	LLP008	LEGOLAND Park Boy with Tan Hair, Shirt with Red Collar and Shoulders, Spaceship Orbiting Classic Space Helmet Pattern and Short Blue Legs	2019	3.2
572	LEGOLAND Parks	LLP009	LEGOLAND Park Girl with Black Bob Cut Hair, Bright Light Blue Hooded Sweatshirt Open with Purple Shirt with Silver Star Pattern and White Short Legs	2019	3.1
572	LEGOLAND Parks	LLP011	LEGOLAND Park Worker Female with Dark Blue Hat and Dark Orange Ponytail, Red Polo Shirt with 'LEGOLAND' on Back and Dark Blue Legs	2019	3.8
572	LEGOLAND Parks	LLP012	LEGOLAND Park Female with Dark Brown Ponytail, Bright Pink Shirt, Medium Azure Legs	2019	3.7
572	LEGOLAND Parks	LLP013	LEGOLAND Park Female with Dark Orange Short Hair, Medium Lavender Shirt, Black Legs	2019	3.9
572	LEGOLAND Parks	LLP015	LEGOLAND Park Male with Dark Brown Hair, Medium Nougat Torso Argyle Sweater, Tan Legs	2019	3.5
34	Space / Exploriens	sp010a	Exploriens Droid - Trans-Neon Green Light	1996	3
67	Town	twn376a	Child - Girl, Orange Halter Top with Flowers and High Back, Red Short Legs, Medium Nougat Hair, Freckles	2019	3.55
768	Super Heroes / Tim Burton's Batman	sh0607	Batman - One Piece Cowl and Cape with Complex Bat Logo (1989)	2019	5.87
768	Super Heroes / Tim Burton's Batman	sh0608	The Joker - Dark Turquoise Bow Tie, Printed Legs	2019	3.64
768	Super Heroes / Tim Burton's Batman	sh0609	Vicki Vale	2019	3.87
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo0556	Blizzard Samurai - Armor, Ninja Helmet	2019	4.8
545	FIRST LEGO League	fst032	FIRST LEGO League (FLL) City Shaper Female	2019	3.42
390	Holiday & Event / Halloween	hol171	Spider Lady - Magenta Web Dress	2018	4.9
390	Holiday & Event / Halloween	hol172	Vampire - Dark Purple Vest	2018	3.46
390	Holiday & Event / Halloween	hol173	Wacky Witch - Dark Orange Floppy Hat	2018	5
67	Town / City / Police	cty1091	Mountain Police - Officer Male, Orange Sunglasses	2015	3.39
65	Star Wars / Star Wars Episode 9	sw1072	Supreme Leader Kylo Ren	2020	3.8
65	Star Wars / Star Wars Episode 4/5/6	sw1073	T-16 Skyhopper Pilot - Detailed Belts	2020	3.6
65	Star Wars / Star Wars Episode 4/5/6	sw1074	Tusken Raider - Head Spikes, Diagonal Belt	2020	3.6
65	Star Wars / Star Wars Episode 9	sw1075	Sith Jet Trooper	2020	4.5
65	Star Wars / Star Wars Episode 9	sw1076	Sith Fleet Officer	2020	3.4
65	Star Wars / Star Wars Episode 4/5/6	sw1081	Wedge Antilles - Printed Legs, Three Bullets	2020	3.5
65	Star Wars / Star Wars Episode 3	sw1082	Obi-Wan Kenobi (Dirt Stains)	2020	3.4
65	Star Wars / Star Wars Episode 3	sw1083	Anakin Skywalker (Dirt Stains)	2020	3.6
65	Star Wars / Star Wars Episode 4/5/6	sw1084	Obi-Wan Kenobi (Old, Detailed Robe and Head)	2020	3.4
65	Star Wars	sw1085	Astromech Droid, R2-D2 - Flat Silver Head, Dark Pink Dots and Large Receptor	2020	4.4
65	Star Wars / Star Wars Episode 4/5/6	sw1086	Luke Skywalker (Poncho)	2020	3.6
65	Star Wars / Star Wars Episode 9	sw1087	Knight of Ren (Trudgen)	2020	3.5
65	Star Wars / Star Wars Episode 9	sw1088	Jannah	2020	5
65	Star Wars / Star Wars Episode 9	sw1089	Knight of Ren (Vicrul)	2020	3.8
67	Town / City / Space Exploration	cty1092	Astronaut - Male, White Spacesuit with Orange Lines, Side Camera and Lamp, Goatee	2019	8.1
65	Star Wars / Star Wars The Mandalorian	sw1077	Mandalorian Tribe Warrior - Female, Black Cape, Light Bluish Gray Helmet with Antenna / Rangefinder	2020	4
65	Star Wars / Star Wars The Mandalorian	sw1078	Mandalorian Tribe Warrior - Female, Dark Brown Cape, Green Helmet with Antenna / Rangefinder	2020	4
65	Star Wars / Star Wars The Mandalorian	sw1079	Mandalorian Tribe Warrior - Male, Dark Brown Cape, Dark Orange Helmet	2020	3.8
65	Star Wars / Star Wars The Mandalorian	sw1080	Mandalorian Tribe Warrior - Male, Olive Green Cape, Dark Azure Helmet	2020	3.8
768	Super Heroes / Avengers Endgame	sh0610	Rescue (Pepper Potts) - Dark Purple Armor	2019	4.7
801	Minecraft	min070	Alex - Medium Azure Legs and Armor	2019	4.4
801	Minecraft	min071	Blaze - Trans-Brown Cone Stand	2019	4.95
65	Star Wars / Star Wars Other	sw1070	Yuletide Squadron Pilot	2019	4
65	Star Wars / Star Wars Other	sw1071	Yoda - Olive Green, Red Santa Jacket, Dark Green Short Legs	2019	2.9
759	NINJAGO / Legacy	njo0557	Zane - Legacy, Sons of Garmadon Robe	2019	3.9
768	Super Heroes / Avengers Endgame	sh0611	Hulk - Giant, White Jumpsuit	2019	29.93
1042	Hidden Side	hs030	Possessed Pizza Delivery Man	2019	3.4
976	LEGO Brand	gen136	5K Family Road Race Female 2018	2018	?
976	LEGO Brand	gen137	5K Family Road Race Male 2018	2018	?
976	LEGO Brand	gen138	25 Aniversario de LEGO en Mexico Minifigure	?	3.8
975	Overwatch	ow016	Junkrat (Jamison Fawkes)	2019	3
975	Overwatch	ow017	Roadhog (Mako Rutledge)	2019	42
801	Minecraft	min072	Blacksmith	2019	3.44
801	Minecraft	min073	Husk - Reddish Brown Legs	2019	3.43
67	Town / City / Fire	cty0164a	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Glasses and Red Thin Eyebrows	2010	3.36
67	Town / City / Construction	cty1093	Lumberjack - Male, Orange Safety Vest, Reflective Stripes, Reddish Brown Shirt, Sand Blue Legs, Red Construction Helmet, Orange Safety Glasses	2019	3.2
67	Town / City / Construction	cty0110a	Construction Worker - Orange Zipper, Safety Stripes, Orange Arms, Blue Legs, Red Construction Helmet, Red Eyebrows, Glasses	2010	4
746	Collectible Minifigures / Super Heroes / DC Super Heroes	colsh01	Mister Miracle, DC Super Heroes (Minifigure Only without Stand and Accessories)	2020	3.33
746	Collectible Minifigures / Super Heroes / DC Super Heroes	colsh02	Wonder Woman, DC Super Heroes (Minifigure Only without Stand and Accessories)	2020	5.02
746	Collectible Minifigures / Super Heroes / DC Super Heroes	colsh03	Aquaman, DC Super Heroes (Minifigure Only without Stand and Accessories)	2020	4.15
746	Collectible Minifigures / Super Heroes / DC Super Heroes	colsh04	Stargirl, DC Super Heroes (Minifigure Only without Stand and Accessories)	2020	3.94
746	Collectible Minifigures / Super Heroes / DC Super Heroes	colsh05	Sinestro, DC Super Heroes (Minifigure Only without Stand and Accessories)	2020	3.64
746	Collectible Minifigures / Super Heroes / DC Super Heroes	colsh06	Cheetah, DC Super Heroes (Minifigure Only without Stand and Accessories)	2020	3.87
